name,hp,atk,def,spatk,spdef,spd,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/typ1.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/  typ2.png,,
Kommo-o,354,350,383,328,339,295,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dragon.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fighting.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/kommo-o.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/kommo-o.jpg
Tapu Koko,344,361,295,317,273,394,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Electric.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fairy.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/tapu-koko.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/tapu-koko.jpg
Tapu Lele,344,295,273,394,361,317,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fairy.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/tapu-lele.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/tapu-lele.jpg
Tapu Bulu,344,394,361,295,317,273,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fairy.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/tapu bulu.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/tapu bulu.jpg
Tapu Fini,344,273,361,317,394,295,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Water.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fairy.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/tapu fini.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/tapu fini.jpg
Cosmog,290,172,177,172,177,190,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/cosmog.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/cosmog.jpg
Cosmoem,290,172,397,172,397,190,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/cosmoem.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/cosmoem.jpg
Solgaleo,478,410,344,357,304,322,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/solgaleo.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/solgaleo.jpg
Lunala,478,357,304,410,344,322,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Ghost.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/lunala.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/lunala.jpg
Nihilego,422,225,212,388,397,335,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Rock.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Poison.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/nihilego.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/nihilego.jpg
Buzzwole,418,414,414,225,225,282,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Bug.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fighting.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/buzzwole.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/buzzwole.jpg
Pheromosa,346,410,190,410,190,441,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Bug.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fighting.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/pheromosa.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/pheromosa.jpg
Xurkitree,370,304,265,489,265,291,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Electric.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Electric.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/xurkitree.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/xurkitree.jpg
Celesteela,398,331,335,344,331,243,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Flying.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/celesteela.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/celesteela.jpg
Kartana,322,507,397,238,177,348,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/kartana.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/kartana.jpg
Guzzlord,650,331,225,322,225,203,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dark.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dragon.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/guzzlord.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/guzzlord.jpg
Necrozma,398,344,331,388,304,282,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/necrozma.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/necrozma.jpg
Magearna,364,317,361,394,361,251,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fairy.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/magearna.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/magearna.jpg
Marshadow,384,383,284,306,306,383,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fighting.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Ghost.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/marshadow.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/marshadow.jpg
Poipole,338,269,256,269,256,269,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Poison.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Poison.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/poipole.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/poipole.jpg
Naganadel,350,269,269,388,269,375,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Poison.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dragon.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/naganadel.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/naganadel.jpg
Stakataka,326,397,573,225,331,137,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Rock.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/stakataka.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/stakataka.jpg
Blacephalon,310,388,225,441,282,344,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fire.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Ghost.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/blacephalon.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/blacephalon.jpg
Zeraora,380,355,273,333,284,423,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Electric.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Electric.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/zeraora.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/zeraora.jpg
Meltan,296,251,251,229,185,183,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/meltan.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/meltan.jpg
Melmetal,474,423,423,284,251,183,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/melmetal.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/melmetal.jpg
Grookey,304,251,218,196,196,251,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/grookey.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/grookey.jpg
Thwackey,344,295,262,229,240,284,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/thwackey.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/thwackey.jpg
Rillaboom,404,383,306,240,262,295,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/rillaboom.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/rillaboom.jpg
Scorbunny,304,265,196,196,196,260,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fire.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fire.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/scorbunny.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/scorbunny.jpg
Raboot,334,298,240,229,240,315,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fire.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fire.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/raboot.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/raboot.jpg
Cinderace,364,364,273,251,273,370,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fire.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Fire.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/cinderace.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/cinderace.jpg
Sobble,304,196,196,262,196,262,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Water.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Water.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/sobble.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/sobble.jpg
Drizzile,334,240,229,317,229,306,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Water.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Water.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/drizzile.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/drizzile.jpg
Inteleon,344,295,251,383,251,372,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Water.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Water.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/inteleon.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/inteleon.jpg
Skwovet,344,229,229,185,185,163,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Normal.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Normal.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/skwovet.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/skwovet.jpg
Greedent,444,317,317,229,273,152,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Normal.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Normal.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/greedent.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/greedent.jpg
Rookidee,280,212,185,181,185,234,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Flying.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Flying.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/rookidee.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/rookidee.jpg
Corvisquire,340,256,229,203,229,278,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Flying.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Flying.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/corvisquire.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/corvisquire.jpg
Corviknight,400,300,339,225,295,256,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Flying.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Steel.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/corviknight.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/corviknight.jpg
Blipbug,254,152,152,163,207,207,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Bug.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Bug.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/blipbug.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/blipbug.jpg
Dottler,304,185,284,218,306,174,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Bug.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/dottler.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/dottler.jpg
Orbeetle,324,207,350,284,372,306,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Bug.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Psychic.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/orbeetle.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/orbeetle.jpg
Nickit,284,170,170,212,223,218,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dark.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dark.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/nickit.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/nickit.jpg
Thievul,344,236,236,300,311,306,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dark.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Dark.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/thievul.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/thievul.jpg
Gossifleur,284,196,240,196,240,130,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/types/Grass.png,C:/Users/Honey/AppData/Local/Programs/Python/Python313/pokemon/assets/image/gossifleur.jpg,c:/users/honey/appdata/local/programs/python/python313/pokemon/assets/image/gossifleur.jpg
